"path","animation","frame","rect","finding","width","height","alphaType","alpha0Ratio","alphaPartialRatio","alpha255Ratio","partialVisibleRatio","minAlpha","maxAlpha","meanAlpha","visibleBounds"
"assets/characters/3221.png","3221-40","6","144,2547,26,62","","26","62","binary","0.5508684863523573","0.0","0.4491315136476427","0.0","0","255","114.52853598014889","144,2547,25,61"
"assets/characters/3221.png","3221-40","7","171,2547,27,60","","27","60","binary","0.5617283950617284","0.0","0.4382716049382716","0.0","0","255","111.75925925925925","171,2547,26,59"
"assets/characters/3221.png","3221-40","8","199,2547,27,63","","27","63","binary","0.5714285714285714","0.0","0.42857142857142855","0.0","0","255","109.28571428571429","199,2547,26,62"
"assets/characters/3221.png","3221-40","9","227,2547,27,68","","27","68","binary","0.5849673202614379","0.0","0.4150326797385621","0.0","0","255","105.83333333333333","227,2547,26,67"
"assets/characters/3221.png","3221-40","10","255,2547,35,63","","35","63","binary","0.6566893424036281","0.0","0.34331065759637186","0.0","0","255","87.54421768707483","255,2547,34,62"
"assets/characters/3221.png","3221-40","11","291,2547,32,58","","32","58","binary","0.6136853448275862","0.0","0.3863146551724138","0.0","0","255","98.51023706896552","291,2547,31,57"
"assets/characters/3221.png","3221-41","0","0,2616,19,62","","19","62","binary","0.4431239388794567","0.0","0.5568760611205433","0.0","0","255","142.00339558573853","0,2616,18,61"
"assets/characters/3221.png","3221-41","1","20,2616,17,63","","17","63","binary","0.38095238095238093","0.0","0.6190476190476191","0.0","0","255","157.85714285714286","20,2616,16,62"
"assets/characters/3221.png","3221-41","2","38,2616,15,63","","15","63","binary","0.28253968253968254","0.0","0.7174603174603175","0.0","0","255","182.95238095238096","38,2616,14,62"
"assets/characters/3221.png","3221-41","3","54,2616,21,63","","21","63","binary","0.42101284958427815","0.0","0.5789871504157218","0.0","0","255","147.64172335600907","54,2616,20,62"
"assets/characters/3221.png","3221-41","4","76,2616,30,61","","30","61","binary","0.6311475409836066","0.0","0.36885245901639346","0.0","0","255","94.05737704918033","76,2616,29,60"
"assets/characters/3221.png","3221-41","5","107,2616,17,67","","17","67","binary","0.44600526777875327","0.0","0.5539947322212467","0.0","0","255","141.26865671641792","107,2616,16,66"
"assets/characters/3221.png","3221-41","6","125,2616,15,62","","15","62","binary","0.3720430107526882","0.0","0.6279569892473118","0.0","0","255","160.1290322580645","125,2616,14,61"
"assets/characters/3221.png","3221-41","7","141,2616,15,60","","15","60","binary","0.37666666666666665","0.0","0.6233333333333333","0.0","0","255","158.95","141,2616,14,59"
"assets/characters/3221.png","3221-41","8","157,2616,19,63","","19","63","binary","0.49874686716791977","0.0","0.5012531328320802","0.0","0","255","127.81954887218045","157,2616,18,62"
"assets/characters/3221.png","3221-41","9","177,2616,33,67","","33","67","binary","0.7010402532790593","0.0","0.2989597467209408","0.0","0","255","76.23473541383989","177,2616,32,66"
"assets/characters/3221.png","3221-41","10","211,2616,41,60","","41","60","binary","0.7260162601626017","0.0","0.2739837398373984","0.0","0","255","69.86585365853658","211,2616,40,59"
"assets/characters/3221.png","3221-41","11","253,2616,42,60","","42","60","binary","0.7412698412698413","0.0","0.25873015873015875","0.0","0","255","65.97619047619048","253,2616,41,59"
"assets/characters/3221.png","3221-42","0","0,2684,21,60","","21","60","binary","0.44841269841269843","0.0","0.5515873015873016","0.0","0","255","140.6547619047619","0,2684,20,59"
"assets/characters/3221.png","3221-42","1","22,2684,20,62","","20","62","binary","0.4596774193548387","0.0","0.5403225806451613","0.0","0","255","137.78225806451613","22,2684,19,61"
"assets/characters/3221.png","3221-42","2","43,2684,20,62","","20","62","binary","0.47096774193548385","0.0","0.5290322580645161","0.0","0","255","134.90322580645162","43,2684,19,61"
"assets/characters/3221.png","3221-42","3","64,2684,20,61","","20","61","binary","0.4639344262295082","0.0","0.5360655737704918","0.0","0","255","136.69672131147541","64,2684,19,60"
"assets/characters/3221.png","3221-42","4","85,2684,21,59","","21","59","binary","0.4552058111380145","0.0","0.5447941888619855","0.0","0","255","138.9225181598063","85,2684,20,58"
"assets/characters/3221.png","3221-42","5","107,2684,18,69","","18","69","binary","0.48148148148148145","0.0","0.5185185185185185","0.0","0","255","132.22222222222223","107,2684,17,68"
"assets/characters/3221.png","3221-42","6","126,2684,23,64","","23","64","binary","0.563858695652174","0.0","0.4361413043478261","0.0","0","255","111.21603260869566","126,2684,22,63"
"assets/characters/3221.png","3221-42","7","150,2684,23,61","","23","61","binary","0.5516749821810406","0.0","0.4483250178189594","0.0","0","255","114.32287954383465","150,2684,22,60"
"assets/characters/3221.png","3221-42","8","174,2684,22,65","","22","65","binary","0.5503496503496503","0.0","0.44965034965034967","0.0","0","255","114.66083916083916","174,2684,21,64"
"assets/characters/3221.png","3221-42","9","197,2684,23,71","","23","71","binary","0.5744029393753828","0.0","0.4255970606246173","0.0","0","255","108.5272504592774","197,2684,22,70"
"assets/characters/3221.png","3221-42","10","221,2684,28,63","","28","63","binary","0.604875283446712","0.0","0.39512471655328796","0.0","0","255","100.75680272108843","221,2684,27,62"
"assets/characters/3221.png","3221-42","11","250,2684,36,60","","36","60","binary","0.6773148148148148","0.0","0.3226851851851852","0.0","0","255","82.28472222222223","250,2684,35,59"
"assets/characters/3221.png","3221-43","0","0,2756,28,57","","28","57","binary","0.5651629072681704","0.0","0.4348370927318296","0.0","0","255","110.88345864661655","0,2756,27,56"
"assets/characters/3221.png","3221-43","1","29,2756,27,57","","27","57","binary","0.5503573749187785","0.0","0.44964262508122155","0.0","0","255","114.6588693957115","29,2756,26,56"
"assets/characters/3221.png","3221-43","2","57,2756,26,57","","26","57","binary","0.5053981106612686","0.0","0.49460188933873145","0.0","0","255","126.12348178137651","57,2756,25,56"
"assets/characters/3221.png","3221-43","3","84,2756,27,56","","27","56","binary","0.5535714285714286","0.0","0.44642857142857145","0.0","0","255","113.83928571428571","84,2756,26,55"
"assets/characters/3221.png","3221-43","4","112,2756,24,56","","24","56","binary","0.49776785714285715","0.0","0.5022321428571429","0.0","0","255","128.06919642857142","112,2756,23,55"
"assets/characters/3221.png","3221-43","5","137,2756,24,72","","24","72","binary","0.5949074074074074","0.0","0.4050925925925926","0.0","0","255","103.29861111111111","137,2756,23,71"
"assets/characters/3221.png","3221-43","6","162,2756,30,69","","30","69","binary","0.6478260869565218","0.0","0.3521739130434783","0.0","0","255","89.80434782608695","162,2756,29,68"
"assets/characters/3221.png","3221-43","7","193,2756,31,67","","31","67","binary","0.6456427539720752","0.0","0.3543572460279249","0.0","0","255","90.36109773712084","193,2756,30,66"
"assets/characters/3221.png","3221-43","8","225,2756,31,70","","31","70","binary","0.6516129032258065","0.0","0.34838709677419355","0.0","0","255","88.83870967741936","225,2756,30,69"
"assets/characters/3221.png","3221-43","9","257,2756,25,73","","25","73","binary","0.6180821917808219","0.0","0.3819178082191781","0.0","0","255","97.3890410958904","257,2756,24,72"
"assets/characters/3221.png","3221-43","10","283,2756,23,62","","23","62","binary","0.5217391304347826","0.0","0.4782608695652174","0.0","0","255","121.95652173913044","283,2756,22,61"
"assets/characters/3221.png","3221-43","11","307,2756,28,58","","28","58","binary","0.5720443349753694","0.0","0.42795566502463056","0.0","0","255","109.12869458128078","307,2756,27,57"
"assets/characters/3221.png","3221-44","0","0,2830,23,58","","23","58","binary","0.4835082458770615","0.0","0.5164917541229386","0.0","0","255","131.70539730134934","0,2830,22,57"
"assets/characters/3221.png","3221-44","1","24,2830,22,58","","22","58","binary","0.445141065830721","0.0","0.554858934169279","0.0","0","255","141.48902821316614","24,2830,21,57"
"assets/characters/3221.png","3221-44","2","47,2830,21,58","","21","58","binary","0.39655172413793105","0.0","0.603448275862069","0.0","0","255","153.8793103448276","47,2830,20,57"
"assets/characters/3221.png","3221-44","3","69,2830,22,56","","22","56","binary","0.37337662337662336","0.0","0.6266233766233766","0.0","0","255","159.78896103896105","69,2830,21,55"
"assets/characters/3221.png","3221-44","4","92,2830,28,57","","28","57","binary","0.5112781954887218","0.0","0.48872180451127817","0.0","0","255","124.62406015037594","92,2830,27,56"
"assets/characters/3221.png","3221-44","5","121,2830,22,74","","22","74","binary","0.5442260442260443","0.0","0.4557739557739558","0.0","0","255","116.22235872235872","121,2830,21,73"
"assets/characters/3221.png","3221-44","6","144,2830,26,75","","26","75","binary","0.5841025641025641","0.0","0.4158974358974359","0.0","0","255","106.05384615384615","144,2830,25,74"
"assets/characters/3221.png","3221-44","7","171,2830,27,75","","27","75","binary","0.6","0.0","0.4","0.0","0","255","102.0","171,2830,26,74"
"assets/characters/3221.png","3221-44","8","199,2830,27,76","","27","76","binary","0.6130604288499025","0.0","0.38693957115009747","0.0","0","255","98.66959064327486","199,2830,26,75"
"assets/characters/3221.png","3221-44","9","227,2830,27,73","","27","73","binary","0.6169457128361238","0.0","0.3830542871638762","0.0","0","255","97.67884322678843","227,2830,26,72"
"assets/characters/3221.png","3221-44","10","255,2830,35,59","","35","59","binary","0.6498789346246974","0.0","0.3501210653753027","0.0","0","255","89.28087167070218","255,2830,34,58"
"assets/characters/3221.png","3221-44","11","291,2830,32,59","","32","59","binary","0.6149364406779662","0.0","0.3850635593220339","0.0","0","255","98.19120762711864","291,2830,31,58"
"assets/characters/3221.png","3221-45","0","0,2907,19,61","","19","61","binary","0.4685073339085418","0.0","0.5314926660914582","0.0","0","255","135.53062985332184","0,2907,18,60"
"assets/characters/3221.png","3221-45","1","20,2907,17,60","","17","60","binary","0.41568627450980394","0.0","0.5843137254901961","0.0","0","255","149.0","20,2907,16,59"
"assets/characters/3221.png","3221-45","2","38,2907,15,59","","15","59","binary","0.32994350282485874","0.0","0.6700564971751413","0.0","0","255","170.864406779661","38,2907,14,58"
"assets/characters/3221.png","3221-45","3","54,2907,21,58","","21","58","binary","0.4523809523809524","0.0","0.5476190476190477","0.0","0","255","139.64285714285714","54,2907,20,57"
"assets/characters/3221.png","3221-45","4","76,2907,31,61","","31","61","binary","0.6388154415653093","0.0","0.36118455843469066","0.0","0","255","92.10206240084611","76,2907,30,60"
"assets/characters/3221.png","3221-45","5","108,2907,17,78","","17","78","binary","0.4803921568627451","0.0","0.5196078431372549","0.0","0","255","132.5","108,2907,16,77"
"assets/characters/3221.png","3221-45","6","126,2907,15,79","","15","79","binary","0.4109704641350211","0.0","0.5890295358649789","0.0","0","255","150.20253164556962","126,2907,14,78"
"assets/characters/3221.png","3221-45","7","142,2907,15,79","","15","79","binary","0.389873417721519","0.0","0.610126582278481","0.0","0","255","155.58227848101265","142,2907,14,78"
"assets/characters/3221.png","3221-45","8","158,2907,19,78","","19","78","binary","0.5256410256410257","0.0","0.47435897435897434","0.0","0","255","120.96153846153847","158,2907,18,77"
"assets/characters/3221.png","3221-45","9","178,2907,33,72","","33","72","binary","0.7108585858585859","0.0","0.28914141414141414","0.0","0","255","73.73106060606061","178,2907,32,71"
"assets/characters/3221.png","3221-45","10","212,2907,41,61","","41","61","binary","0.7457017193122751","0.0","0.2542982806877249","0.0","0","255","64.84606157536986","212,2907,40,60"
"assets/characters/3221.png","3221-45","11","254,2907,43,62","","43","62","binary","0.7554388597149287","0.0","0.24456114028507125","0.0","0","255","62.36309077269318","254,2907,42,61"
"assets/characters/3221.png","3221-46","0","0,2987,21,60","","21","60","binary","0.48412698412698413","0.0","0.5158730158730159","0.0","0","255","131.54761904761904","0,2987,20,59"
"assets/characters/3221.png","3221-46","1","22,2987,20,59","","20","59","binary","0.48559322033898306","0.0","0.514406779661017","0.0","0","255","131.17372881355934","22,2987,19,58"
"assets/characters/3221.png","3221-46","2","43,2987,20,59","","20","59","binary","0.48898305084745763","0.0","0.5110169491525424","0.0","0","255","130.3093220338983","43,2987,19,58"
"assets/characters/3221.png","3221-46","3","64,2987,20,59","","20","59","binary","0.5084745762711864","0.0","0.4915254237288136","0.0","0","255","125.33898305084746","64,2987,19,58"
"assets/characters/3221.png","3221-46","4","85,2987,21,60","","21","60","binary","0.4777777777777778","0.0","0.5222222222222223","0.0","0","255","133.16666666666666","85,2987,20,59"
"assets/characters/3221.png","3221-46","5","107,2987,18,77","","18","77","binary","0.5021645021645021","0.0","0.49783549783549785","0.0","0","255","126.94805194805195","107,2987,17,76"
"assets/characters/3221.png","3221-46","6","126,2987,23,77","","23","77","binary","0.6047430830039525","0.0","0.3952569169960474","0.0","0","255","100.7905138339921","126,2987,22,76"
"assets/characters/3221.png","3221-46","7","150,2987,23,75","","23","75","binary","0.5907246376811595","0.0","0.4092753623188406","0.0","0","255","104.36521739130434","150,2987,22,74"
"assets/characters/3221.png","3221-46","8","174,2987,22,77","","22","77","binary","0.5796930342384888","0.0","0.4203069657615112","0.0","0","255","107.17827626918536","174,2987,21,76"
"assets/characters/3221.png","3221-46","9","197,2987,22,76","","22","76","binary","0.5831339712918661","0.0","0.416866028708134","0.0","0","255","106.30083732057416","197,2987,21,75"
"assets/characters/3221.png","3221-46","10","220,2987,28,63","","28","63","binary","0.6281179138321995","0.0","0.37188208616780044","0.0","0","255","94.82993197278911","220,2987,27,62"
"assets/characters/3221.png","3221-46","11","249,2987,36,60","","36","60","binary","0.6782407407407407","0.0","0.32175925925925924","0.0","0","255","82.04861111111111","249,2987,35,59"
"assets/characters/3221.png","3221-47","0","0,3065,28,57","","28","57","binary","0.5802005012531328","0.0","0.4197994987468672","0.0","0","255","107.04887218045113","0,3065,27,56"
"assets/characters/3221.png","3221-47","1","29,3065,27,58","","27","58","binary","0.5644955300127714","0.0","0.4355044699872286","0.0","0","255","111.0536398467433","29,3065,26,57"
"assets/characters/3221.png","3221-47","2","57,3065,26,58","","26","58","binary","0.519893899204244","0.0","0.48010610079575594","0.0","0","255","122.42705570291777","57,3065,25,57"
"assets/characters/3221.png","3221-47","3","84,3065,27,58","","27","58","binary","0.5504469987228607","0.0","0.4495530012771392","0.0","0","255","114.6360153256705","84,3065,26,57"
"assets/characters/3221.png","3221-47","4","112,3065,25,58","","25","58","binary","0.5275862068965518","0.0","0.4724137931034483","0.0","0","255","120.46551724137932","112,3065,24,57"
"assets/characters/3221.png","3221-47","5","138,3065,23,71","","23","71","binary","0.5909369259032455","0.0","0.40906307409675446","0.0","0","255","104.31108389467238","138,3065,22,70"
"assets/characters/3221.png","3221-47","6","162,3065,30,68","","30","68","binary","0.6583333333333333","0.0","0.3416666666666667","0.0","0","255","87.125","162,3065,29,67"
"assets/characters/3221.png","3221-47","7","193,3065,31,66","","31","66","binary","0.64613880742913","0.0","0.35386119257087","0.0","0","255","90.23460410557185","193,3065,30,65"
"assets/characters/3221.png","3221-47","8","225,3065,31,69","","31","69","binary","0.6596540439457691","0.0","0.34034595605423096","0.0","0","255","86.78821879382889","225,3065,30,68"
"assets/characters/3221.png","3221-47","9","257,3065,25,72","","25","72","binary","0.6133333333333333","0.0","0.38666666666666666","0.0","0","255","98.6","257,3065,24,71"
"assets/characters/3221.png","3221-47","10","283,3065,23,64","","23","64","binary","0.5489130434782609","0.0","0.45108695652173914","0.0","0","255","115.02717391304348","283,3065,22,63"
"assets/characters/3221.png","3221-47","11","307,3065,28,58","","28","58","binary","0.5849753694581281","0.0","0.41502463054187194","0.0","0","255","105.83128078817734","307,3065,27,57"
"assets/characters/3221.png","3221-48","0","0,3138,28,57","","28","57","binary","0.5513784461152882","0.0","0.44862155388471175","0.0","0","255","114.3984962406015","0,3138,27,56"
"assets/characters/3221.png","3221-48","1","29,3138,31,42","","31","42","binary","0.4846390168970814","0.0","0.5153609831029186","0.0","0","255","131.41705069124424","29,3138,30,41"
"assets/characters/3221.png","3221-48","2","61,3138,28,57","","28","57","binary","0.5463659147869674","0.0","0.45363408521303256","0.0","0","255","115.67669172932331","61,3138,27,56"
"assets/characters/3221.png","3221-49","0","0,3196,23,61","","23","61","binary","0.5281539558089807","0.0","0.4718460441910192","0.0","0","255","120.32074126870991","0,3196,22,60"
"assets/characters/3221.png","3221-49","1","24,3196,24,47","","24","47","binary","0.5460992907801419","0.0","0.45390070921985815","0.0","0","255","115.74468085106383","24,3196,23,46"
"assets/characters/3221.png","3221-49","2","49,3196,23,61","","23","61","binary","0.5288667141838916","0.0","0.47113328581610836","0.0","0","255","120.13898788310763","49,3196,22,60"
"assets/characters/3221.png","3221-50","0","0,3258,32,58","","32","58","binary","0.5792025862068966","0.0","0.4207974137931034","0.0","0","255","107.30334051724138","0,3258,31,57"
"assets/characters/3221.png","3221-50","1","33,3258,32,48","","32","48","binary","0.5299479166666666","0.0","0.4700520833333333","0.0","0","255","119.86328125","33,3258,31,47"
"assets/characters/3221.png","3221-50","2","66,3258,35,58","","35","58","binary","0.6157635467980296","0.0","0.3842364532019704","0.0","0","255","97.98029556650246","66,3258,34,57"
"assets/characters/3221.png","3221-51","0","0,3317,37,49","","37","49","binary","0.5140650854936569","0.0","0.4859349145063431","0.0","0","255","123.91340319911748","0,3317,36,48"
"assets/characters/3221.png","3221-51","1","38,3317,41,43","","41","43","binary","0.5065229722064662","0.0","0.49347702779353375","0.0","0","255","125.83664208735111","38,3317,40,42"
"assets/characters/3221.png","3221-51","2","80,3317,39,49","","39","49","binary","0.5379382522239665","0.0","0.4620617477760335","0.0","0","255","117.82574568288854","80,3317,38,48"
"assets/characters/3221.png","3221-52","0","0,3367,28,46","","28","46","binary","0.48990683229813664","0.0","0.5100931677018633","0.0","0","255","130.07375776397515","0,3367,27,45"
"assets/characters/3221.png","3221-52","1","29,3367,31,41","","31","41","binary","0.47128245476003144","0.0","0.5287175452399685","0.0","0","255","134.82297403619197","29,3367,30,40"
"assets/characters/3221.png","3221-52","2","61,3367,28,46","","28","46","binary","0.4805900621118012","0.0","0.5194099378881988","0.0","0","255","132.44953416149067","61,3367,27,45"
"assets/characters/3221.png","3221-53","0","0,3414,23,46","","23","46","binary","0.5652173913043478","0.0","0.43478260869565216","0.0","0","255","110.8695652173913","0,3414,22,45"
"assets/characters/3221.png","3221-53","1","24,3414,24,39","","24","39","binary","0.5662393162393162","0.0","0.4337606837606838","0.0","0","255","110.60897435897436","24,3414,23,38"
"assets/characters/3221.png","3221-53","2","49,3414,23,46","","23","46","binary","0.5642722117202268","0.0","0.43572778827977315","0.0","0","255","111.11058601134215","49,3414,22,45"
"assets/characters/3221.png","3221-54","0","0,3461,32,46","","32","46","binary","0.5394021739130435","0.0","0.46059782608695654","0.0","0","255","117.4524456521739","0,3461,31,45"
"assets/characters/3221.png","3221-54","1","33,3461,31,39","","31","39","binary","0.48221670802315963","0.0","0.5177832919768404","0.0","0","255","132.03473945409428","33,3461,30,38"
"assets/characters/3221.png","3221-54","2","65,3461,35,46","","35","46","binary","0.5726708074534161","0.0","0.42732919254658386","0.0","0","255","108.96894409937889","65,3461,34,45"
"assets/characters/3221.png","3221-55","0","0,3508,37,49","","37","49","binary","0.5592939878654164","0.0","0.44070601213458355","0.0","0","255","112.3800330943188","0,3508,36,48"
"assets/characters/3221.png","3221-55","1","38,3508,40,36","","40","36","binary","0.45","0.0","0.55","0.0","0","255","140.25","38,3508,39,35"
"assets/characters/3221.png","3221-55","2","79,3508,39,49","","39","49","binary","0.5813710099424385","0.0","0.4186289900575615","0.0","0","255","106.75039246467819","79,3508,38,48"
"assets/characters/3221.png","3221-96","0","0,3558,28,59","","28","59","binary","0.587772397094431","0.0","0.41222760290556903","0.0","0","255","105.1180387409201","0,3558,27,58"
"assets/characters/3221.png","3221-96","1","29,3558,35,60","","35","60","binary","0.6671428571428571","0.0","0.33285714285714285","0.0","0","255","84.87857142857143","29,3558,34,59"
"assets/characters/3221.png","3221-96","2","65,3558,46,65","","46","65","binary","0.7535117056856188","0.0","0.24648829431438127","0.0","0","255","62.85451505016722","65,3558,45,64"
"assets/characters/3221.png","3221-96","3","112,3558,61,62","","61","62","binary","0.8138551031200423","0.0","0.1861448968799577","0.0","0","255","47.46694870438921","112,3558,60,61"
"assets/characters/3221.png","3221-96","4","174,3558,75,47","","75","47","binary","0.8121985815602837","0.0","0.18780141843971632","0.0","0","255","47.88936170212766","174,3558,74,46"
"assets/characters/3221.png","3221-96","5","250,3558,93,49","","93","49","binary","0.8466096115865701","0.0","0.1533903884134299","0.0","0","255","39.114549045424624","250,3558,92,48"
"assets/characters/3221.png","3221-96","6","344,3558,109,52","","109","52","binary","0.8500352858151023","0.0","0.14996471418489768","0.0","0","255","38.24100211714891","344,3558,108,51"
"assets/characters/3221.png","3221-96","7","454,3558,54,42","","54","42","binary","0.6261022927689595","0.0","0.37389770723104054","0.0","0","255","95.34391534391534","454,3558,53,41"
"assets/characters/3221.png","3221-96","8","509,3558,56,36","","56","36","binary","0.6418650793650794","0.0","0.35813492063492064","0.0","0","255","91.32440476190476","509,3558,55,35"
"assets/characters/3221.png","3221-96","9","566,3558,57,33","","57","33","binary","0.6517809675704412","0.0","0.34821903242955876","0.0","0","255","88.79585326953747","566,3558,56,32"
"assets/characters/3221.png","3221-96","10","624,3558,52,29","","52","29","binary","0.5875331564986738","0.0","0.4124668435013263","0.0","0","255","105.1790450928382","624,3558,51,28"
"assets/characters/3221.png","3221-97","0","0,3624,25,64","","25","64","binary","0.6525","0.0","0.3475","0.0","0","255","88.6125","0,3624,24,63"
"assets/characters/3221.png","3221-97","1","26,3624,30,68","","30","68","binary","0.7245098039215686","0.0","0.2754901960784314","0.0","0","255","70.25","26,3624,29,67"
"assets/characters/3221.png","3221-97","2","57,3624,34,78","","34","78","binary","0.7944947209653092","0.0","0.2055052790346908","0.0","0","255","52.40384615384615","57,3624,33,77"
"assets/characters/3221.png","3221-97","3","92,3624,42,75","","42","75","binary","0.8612698412698413","0.0","0.13873015873015873","0.0","0","255","35.37619047619047","92,3624,41,74"
"assets/characters/3221.png","3221-97","4","135,3624,46,72","","46","72","binary","0.8840579710144928","0.0","0.11594202898550725","0.0","0","255","29.565217391304348","135,3624,45,71"
"assets/characters/3221.png","3221-97","5","182,3624,51,81","","51","81","binary","0.8859840232389252","0.0","0.1140159767610748","0.0","0","255","29.074074074074073","182,3624,50,80"
"assets/characters/3221.png","3221-97","6","234,3624,54,83","","54","83","binary","0.8607764390896921","0.0","0.1392235609103079","0.0","0","255","35.502008032128515","234,3624,53,82"
"assets/characters/3221.png","3221-97","7","289,3624,56,76","","56","76","binary","0.8439849624060151","0.0","0.15601503759398497","0.0","0","255","39.78383458646616","289,3624,55,75"
"assets/characters/3221.png","3221-97","8","346,3624,29,42","","29","42","binary","0.49589490968801314","0.0","0.5041050903119869","0.0","0","255","128.54679802955664","346,3624,28,41"
"assets/characters/3221.png","3221-97","9","376,3624,30,37","","30","37","binary","0.4828828828828829","0.0","0.5171171171171172","0.0","0","255","131.86486486486487","376,3624,29,36"
"assets/characters/3221.png","3221-97","10","407,3624,32,36","","32","36","binary","0.5104166666666666","0.0","0.4895833333333333","0.0","0","255","124.84375","407,3624,31,35"
"assets/characters/3221.png","3221-98","0","0,3708,22,61","","22","61","binary","0.5238450074515648","0.0","0.4761549925484352","0.0","0","255","121.41952309985096","0,3708,21,60"
"assets/characters/3221.png","3221-98","1","23,3708,35,64","","35","64","binary","0.7053571428571429","0.0","0.29464285714285715","0.0","0","255","75.13392857142857","23,3708,34,63"
"assets/characters/3221.png","3221-98","2","59,3708,46,69","","46","69","binary","0.7895400126023945","0.0","0.21045998739760555","0.0","0","255","53.667296786389414","59,3708,45,68"
"assets/characters/3221.png","3221-98","3","106,3708,56,66","","56","66","binary","0.8276515151515151","0.0","0.17234848484848486","0.0","0","255","43.94886363636363","106,3708,55,65"
"assets/characters/3221.png","3221-98","4","163,3708,64,61","","64","61","binary","0.8442622950819673","0.0","0.1557377049180328","0.0","0","255","39.71311475409836","163,3708,63,60"
"assets/characters/3221.png","3221-98","5","228,3708,76,66","","76","66","binary","0.8692185007974481","0.0","0.13078149920255183","0.0","0","255","33.34928229665072","228,3708,75,65"
"assets/characters/3221.png","3221-98","6","305,3708,85,59","","85","59","binary","0.8594217347956131","0.0","0.14057826520438685","0.0","0","255","35.847457627118644","305,3708,84,58"
"assets/characters/3221.png","3221-98","7","391,3708,49,43","","49","43","binary","0.6848599905078311","0.0","0.31514000949216897","0.0","0","255","80.36070242050309","391,3708,48,42"
"assets/characters/3221.png","3221-98","8","441,3708,52,34","","52","34","binary","0.6357466063348416","0.0","0.36425339366515835","0.0","0","255","92.88461538461539","441,3708,51,33"
"assets/characters/3221.png","3221-98","9","494,3708,49,32","","49","32","binary","0.5854591836734694","0.0","0.4145408163265306","0.0","0","255","105.7079081632653","494,3708,48,31"
"assets/characters/3221.png","3221-98","10","544,3708,48,30","","48","30","binary","0.5715277777777777","0.0","0.4284722222222222","0.0","0","255","109.26041666666667","544,3708,47,29"
"assets/characters/3221.png","3221-99","0","0,3778,27,54","","27","54","binary","0.47530864197530864","0.0","0.5246913580246914","0.0","0","255","133.7962962962963","0,3778,26,53"
"assets/characters/3221.png","3221-99","1","28,3778,39,55","","39","55","binary","0.6088578088578088","0.0","0.3911421911421911","0.0","0","255","99.74125874125875","28,3778,38,54"
"assets/characters/3221.png","3221-99","2","68,3778,52,52","","52","52","binary","0.6826923076923077","0.0","0.3173076923076923","0.0","0","255","80.91346153846153","68,3778,51,51"
"assets/characters/3221.png","3221-99","3","121,3778,67,44","","67","44","binary","0.7154002713704206","0.0","0.2845997286295794","0.0","0","255","72.57293080054274","121,3778,66,43"
"assets/characters/3221.png","3221-99","4","189,3778,85,42","","85","42","binary","0.7795518207282913","0.0","0.22044817927170868","0.0","0","255","56.214285714285715","189,3778,84,41"
"assets/characters/3221.png","3221-99","5","275,3778,104,42","","104","42","binary","0.8253205128205128","0.0","0.17467948717948717","0.0","0","255","44.54326923076923","275,3778,103,41"
"assets/characters/3221.png","3221-99","6","380,3778,124,33","","124","33","binary","0.8032746823069403","0.0","0.19672531769305962","0.0","0","255","50.164956011730204","380,3778,124,33"
"assets/characters/3221.png","3221-99","7","505,3778,89,28","","89","28","binary","0.7018459069020867","0.0","0.2981540930979133","0.0","0","255","76.0292937399679","505,3778,88,27"
"assets/characters/3221.png","3221-99","8","595,3778,65,21","","65","21","binary","0.504029304029304","0.0","0.495970695970696","0.0","0","255","126.47252747252747","595,3778,64,20"
"assets/characters/3221.png","3221-99","9","661,3778,64,20","","64","20","binary","0.43203125","0.0","0.56796875","0.0","0","255","144.83203125","661,3778,63,19"
"assets/characters/3221.png","3221-99","10","726,3778,63,20","","63","20","binary","0.46111111111111114","0.0","0.5388888888888889","0.0","0","255","137.41666666666666","726,3778,62,19"
"assets/characters/3221.png","3221-100","0","0,3834,28,59","","28","59","binary","0.5121065375302664","0.0","0.48789346246973364","0.0","0","255","124.41283292978208","0,3834,27,58"
"assets/characters/3221.png","3221-100","1","29,3834,32,59","","32","59","binary","0.5709745762711864","0.0","0.4290254237288136","0.0","0","255","109.40148305084746","29,3834,31,58"
"assets/characters/3221.png","3221-100","2","62,3834,42,59","","42","59","binary","0.6650524616626311","0.0","0.33494753833736884","0.0","0","255","85.41162227602905","62,3834,41,58"
"assets/characters/3221.png","3221-100","3","105,3834,54,53","","54","53","binary","0.7278127183787562","0.0","0.2721872816212439","0.0","0","255","69.4077568134172","105,3834,53,52"
"assets/characters/3221.png","3221-100","4","160,3834,65,44","","65","44","binary","0.7496503496503496","0.0","0.25034965034965034","0.0","0","255","63.83916083916084","160,3834,64,43"
"assets/characters/3221.png","3221-100","5","226,3834,79,43","","79","43","binary","0.7995289961730939","0.0","0.20047100382690608","0.0","0","255","51.12010597586105","226,3834,78,42"
"assets/characters/3221.png","3221-100","6","306,3834,96,38","","96","38","binary","0.8352521929824561","0.0","0.16474780701754385","0.0","0","255","42.010690789473685","306,3834,95,37"
"assets/characters/3221.png","3221-100","7","403,3834,63,27","","63","27","binary","0.654320987654321","0.0","0.345679012345679","0.0","0","255","88.14814814814815","403,3834,62,26"
